#nx=3 [0.00000000000E+00,1.00000000000E-01] [1.00000000000E-01,2.00000000000E-01] [2.00000000000E-01,3.00000000000E-01] [3.00000000000E-01,4.00000000000E-01] [4.00000000000E-01,5.00000000000E-01] [5.00000000000E-01,6.00000000000E-01] [6.00000000000E-01,7.00000000000E-01] [7.00000000000E-01,8.00000000000E-01] [8.00000000000E-01,9.00000000000E-01] [9.00000000000E-01,1.00000000000E+00] [1.00000000000E+00,1.20000000000E+00] [1.20000000000E+00,1.30000000000E+00] [1.30000000000E+00,1.40000000000E+00] [1.40000000000E+00,1.50000000000E+00] [1.50000000000E+00,1.60000000000E+00] [1.60000000000E+00,1.70000000000E+00] [1.70000000000E+00,1.80000000000E+00] [1.80000000000E+00,1.90000000000E+00] [1.90000000000E+00,2.00000000000E+00] [2.00000000000E+00,2.10000000000E+00] [2.10000000000E+00,2.20000000000E+00] [2.20000000000E+00,2.30000000000E+00] [2.30000000000E+00,2.40000000000E+00] [2.40000000000E+00,2.50000000000E+00] [2.50000000000E+00,2.60000000000E+00] [2.60000000000E+00,2.70000000000E+00] [2.70000000000E+00,2.80000000000E+00] [2.80000000000E+00,2.90000000000E+00] [2.90000000000E+00,3.00000000000E+00] [3.00000000000E+00,3.10000000000E+00] [3.10000000000E+00,3.20000000000E+00] [3.20000000000E+00,3.30000000000E+00] [3.30000000000E+00,3.40000000000E+00] [3.40000000000E+00,3.50000000000E+00] [3.50000000000E+00,3.60000000000E+00] [3.60000000000E+00,3.70000000000E+00] [3.70000000000E+00,3.80000000000E+00] [3.80000000000E+00,3.90000000000E+00] [3.90000000000E+00,4.00000000000E+00] [4.00000000000E+00,4.20000000000E+00] [4.20000000000E+00,4.40000000000E+00] 
../RRb/RRbjob_highstat/569/00/WpJ.WpJ_RRb.RRb.abs_yj1.s56900.tab.gz 3.70405074327E-04 6.43247158267E-04 2.51992343303E-03 1.59535219455E-03 1.37740675882E-05 8.96549664545E-04 1.23943886820E-04 2.77361203109E-03 1.95714907226E-03 1.79545495436E-03 7.83316973900E-04 8.40633529201E-04 1.23768335607E-03 7.60111031791E-04 1.23919584671E-03 5.76683031318E-04 3.99552514175E-04 4.24086080676E-04 3.06406758646E-04 1.37370793885E-03 4.01008102440E-04 1.06808149128E-04 9.55164827295E-04 6.02176226502E-04 2.49398302845E-03 1.53116035695E-04 2.41428093800E-03 4.85742778277E-04 1.52510405017E-03 6.49959699561E-04 2.03896628225E-03 5.79114748014E-04 1.70378113654E-03 3.08859923009E-04 2.12097455408E-03 3.31670320236E-04 3.73819240402E-03 0.00000000000E+00 8.04923024661E-04 8.83925293628E-04 1.26108839287E-04
../RRb/RRbjob_highstat/081/00/WpJ.WpJ_RRb.RRb.abs_yj1.s8100.tab.gz 1.31765424021E-03 1.06574337836E-03 3.07865194891E-04 3.09822523128E-04 3.76169518480E-04 7.66303904497E-04 3.06279411405E-03 1.81738257805E-03 2.00150345444E-03 1.96156759149E-03 6.94642558132E-04 2.04021450069E-04 9.98013182926E-04 3.26863728148E-04 5.91993244059E-04 2.87129011181E-03 6.83055253943E-04 1.43860582496E-03 1.48008173899E-04 4.12072068206E-04 2.02949925951E-03 1.12557608712E-03 9.87183973322E-05 2.21167894421E-03 4.95488714052E-04 1.46253327477E-04 1.39754897356E-04 5.51209196507E-04 6.03376591247E-05 2.34432609966E-04 4.12766833176E-04 9.46605716440E-04 1.58477134445E-03 1.87630680551E-03 1.89703452818E-03 3.21223070160E-03 7.67959449236E-04 1.84474297528E-03 4.88170250404E-04 1.52791843823E-04 2.81054926864E-03
../RRb/RRbjob_highstat/494/00/WpJ.WpJ_RRb.RRb.abs_yj1.s49400.tab.gz 2.38818924778E-03 4.45773008979E-04 1.74873211585E-03 3.90137566145E-04 5.49177307737E-05 1.63463059176E-03 2.14592519533E-03 8.04186997336E-04 1.31424575830E-03 7.99471186028E-04 5.23610077926E-04 3.77813226054E-05 2.89929224582E-04 9.42931644337E-04 4.66115958551E-04 1.27728136667E-03 4.27015420125E-04 1.64066949768E-03 4.10409265681E-03 1.01052279416E-03 1.03435647446E-03 2.61704007561E-04 3.51433791597E-04 2.02146073358E-03 7.20904465025E-04 4.52926416224E-05 1.16329509027E-04 1.48020948826E-03 8.31162015701E-04 1.30918341805E-03 6.44643880780E-04 5.13906637505E-04 2.51696240715E-03 1.73267703210E-04 1.82587066568E-03 3.21782331282E-04 1.14460379646E-03 1.59538591601E-03 4.88170250404E-04 9.11541709628E-04 3.57495694532E-05
../RRb/RRbjob_highstat/1225/00/WpJ.WpJ_RRb.RRb.abs_yj1.s122500.tab.gz 4.54299024700E-04 1.08551232853E-03 3.09825329977E-03 4.44926474763E-04 3.13316165012E-04 1.02362375891E-03 1.78213161655E-03 1.02525838368E-03 7.46249271716E-04 9.67092193874E-04 1.72129320499E-03 3.15933889149E-04 1.28626466613E-03 4.12084792683E-04 1.67918451271E-03 8.89166051875E-04 1.02030808673E-03 9.48198754257E-04 1.24878320378E-04 2.03633557536E-03 5.20196295187E-05 5.53591773719E-04 2.38882929426E-03 1.31707579696E-03 7.47340615697E-05 1.33923164716E-03 2.51581947034E-03 6.76485174227E-04 1.60291832866E-03 2.09607040450E-03 6.36156433087E-04 1.47005748080E-03 2.06086260827E-03 5.13259299290E-04 1.63034858656E-03 1.60600842312E-03 2.84678037276E-04 1.89777393910E-04 1.84666761971E-03 1.60920517885E-03 6.12138032330E-04
../RRb/RRbjob_highstat/565/00/WpJ.WpJ_RRb.RRb.abs_yj1.s56500.tab.gz 4.28970433309E-04 5.48635181907E-04 8.23891172139E-04 6.86530646558E-04 1.65916579744E-03 1.89784268407E-04 2.85282763610E-03 2.21631193817E-03 6.43877750540E-04 1.26694030662E-03 1.01172807825E-03 3.19661479044E-05 8.69766413286E-04 6.29564257601E-04 6.24302956006E-04 2.48964851481E-04 2.02754562049E-03 2.27226431470E-03 7.41228491978E-04 5.94757126754E-04 9.44689412155E-05 7.46679203642E-04 5.81182382289E-04 1.67697690776E-03 1.69967492808E-03 2.80633206893E-04 1.18591789362E-03 5.51209196507E-04 8.86701667392E-04 5.95163226519E-05 7.28858345122E-05 2.42358383786E-03 2.09103721724E-04 7.14323664417E-04 8.84475969651E-04 5.60827318791E-04 4.66647698501E-04 1.49088366929E-04 3.94841705132E-04 7.21930555277E-04 7.81847094399E-05
../RRb/RRbjob_highstat/198/00/WpJ.WpJ_RRb.RRb.abs_yj1.s19800.tab.gz 2.37352060267E-03 1.35878457080E-03 8.55951049137E-05 1.52910658007E-03 1.27037041923E-04 1.95658581623E-03 1.15898334491E-03 9.03039888574E-04 1.10894205696E-03 2.33711622248E-03 1.06872115207E-03 6.87553247809E-04 7.64409470086E-04 7.55366056817E-04 6.07556227741E-05 8.71359448933E-04 8.56568052268E-04 2.41475862456E-03 4.15283639339E-03 5.48144873823E-04 3.42947504802E-04 8.81996740683E-04 8.05190783885E-04 4.11977284882E-04 6.30200851110E-04 2.10012181547E-03 1.71001025406E-03 1.33538394554E-03 9.61276002046E-04 3.55970463342E-04 4.46974585810E-04 4.30260642399E-04 6.28307385777E-04 7.43084065231E-04 4.97900777654E-04 1.55600774873E-03 6.20412018357E-04 7.22245808978E-04 1.82722540484E-03 2.04648505090E-04 5.96556735105E-05
../RRb/RRbjob_highstat/978/00/WpJ.WpJ_RRb.RRb.abs_yj1.s97800.tab.gz 7.37004339892E-04 1.35878457080E-03 8.48631792904E-04 1.46083452244E-03 8.30481834277E-05 4.05890402708E-04 9.83602898633E-05 3.17084568995E-03 8.53318000728E-04 1.86720046649E-04 5.51422654668E-04 3.43198844972E-04 1.75797637862E-04 1.11980567732E-03 9.95597781631E-04 1.92522969792E-03 4.97553788165E-04 1.49267304610E-03 9.67002407660E-04 2.65276471928E-04 3.77309155446E-04 8.66821301622E-05 2.34742381240E-03 2.47316700264E-03 7.55933102035E-04 9.15009338790E-04 2.26041446533E-03 8.80766810789E-04 8.03723784312E-04 2.81132737560E-03 4.19742513376E-04 3.11402702718E-05 2.35118103641E-03 2.29746216409E-04 5.21499046837E-04 9.80660420819E-04 1.57684740112E-03 1.08915890889E-03 2.07972926896E-03 8.36999383514E-04 2.70962462208E-04
../RRb/RRbjob_highstat/402/00/WpJ.WpJ_RRb.RRb.abs_yj1.s40200.tab.gz 4.33385664716E-04 1.08551232853E-03 2.59280654307E-03 1.51181639082E-03 8.76303769690E-05 1.48156011863E-03 2.61850496784E-03 3.70369959335E-04 1.25629722772E-03 2.44231774402E-03 1.06872115207E-03 9.47558772842E-04 4.65543342001E-04 1.85471490314E-03 1.50275641699E-03 1.12272015764E-03 1.26101382365E-03 9.75056626987E-04 1.12178674712E-03 2.06584302024E-04 9.92400206940E-04 9.20491368479E-04 8.60716482254E-04 1.00783958840E-03 5.60138718600E-04 1.21559232842E-03 8.54644058247E-04 7.89424571224E-04 1.20825866918E-03 5.06153163762E-05 3.62990178344E-04 2.59285573946E-03 9.94572885377E-04 2.67580686545E-04 1.71586822377E-03 2.95317281724E-04 5.92092992912E-04 5.46404472532E-04 5.69734849833E-04 0.00000000000E+00 3.34287066031E-04
../RRb/RRbjob_highstat/490/00/WpJ.WpJ_RRb.RRb.abs_yj1.s49000.tab.gz 1.01656726203E-03 4.69561115388E-04 7.13354696302E-04 1.51181639082E-03 6.19877408999E-04 1.15252922831E-03 3.11285476160E-04 1.01331464072E-03 7.01559934258E-04 2.06284421475E-03 9.41192703375E-04 8.23862864973E-04 1.31287252526E-03 7.49835496901E-04 2.36659056508E-03 5.75112405954E-04 4.64106477789E-04 2.00755413190E-03 3.85127501569E-04 1.66393588402E-03 2.46195129017E-03 1.41519333446E-03 3.57017919087E-04 3.77960590959E-04 8.49447399123E-04 7.85499225377E-04 6.78960920001E-04 1.48020948826E-03 9.45772024339E-04 4.73876145429E-04 3.13300402040E-04 8.55575624164E-04 8.85751642144E-04 8.13550585641E-04 3.03719453555E-04 1.19490780476E-04 9.28058447057E-04 4.13494980100E-04 6.93957482572E-04 1.19432205615E-03 8.24399065118E-05
../RRb/RRbjob_highstat/106/00/WpJ.WpJ_RRb.RRb.abs_yj1.s10600.tab.gz 1.57033552474E-03 1.19639894808E-03 1.32158723133E-03 2.83392457176E-04 1.54365370798E-04 2.34272432036E-03 6.48720762225E-04 1.90715615358E-04 4.82196487405E-04 2.01522483970E-04 5.26007053029E-04 8.49976331495E-04 1.49694347076E-03 1.05925571987E-03 1.63450192114E-03 1.41728160867E-03 2.17105431100E-03 1.70920475581E-03 1.10137351732E-04 4.32241762489E-04 1.07285036540E-03 1.30582598266E-04 1.74033912985E-03 1.05225920383E-03 7.27943372144E-04 9.48672217121E-04 1.44489609680E-03 1.33538394554E-03 1.35700895906E-03 7.65917183962E-04 1.06070400332E-03 1.13989128498E-04 2.07743970246E-03 1.28565630677E-03 1.28181669104E-03 2.40352195926E-04 8.20944322594E-04 1.48636288080E-04 2.22472040669E-03 2.41895613712E-03 2.03190654878E-04
../RRb/RRbjob_highstat/031/00/WpJ.WpJ_RRb.RRb.abs_yj1.s3100.tab.gz 1.98579485658E-03 1.03164401282E-03 1.51953859622E-04 1.33201698484E-03 1.58334339524E-03 1.00177966307E-03 1.21803989275E-03 1.12047942002E-03 1.27457155669E-03 7.46439978772E-04 1.54589939050E-03 1.11814072962E-03 1.32654570683E-03 1.11773158262E-03 1.99644804668E-03 2.04022045410E-04 3.08675891173E-04 2.54272123165E-03 5.02820610141E-04 3.44846643163E-03 4.34186467893E-05 1.63337293379E-03 2.58533003506E-03 5.62447444633E-04 6.78503345293E-05 1.21973456344E-03 3.64516808882E-04 5.51209196507E-04 6.11076210786E-04 1.74044600832E-03 1.17364977271E-04 4.55521070265E-04 1.50017077478E-04 1.13614028088E-04 7.19771314798E-05 3.75243793653E-03 1.09245892719E-03 1.02146493437E-03 6.08028388519E-04 1.08902139438E-03 1.43078358910E-03
../RRb/RRbjob_highstat/102/00/WpJ.WpJ_RRb.RRb.abs_yj1.s10200.tab.gz 3.18929906897E-04 1.19145907339E-03 1.94172798713E-03 1.52910658007E-03 2.17836072379E-04 9.91900930048E-04 1.36608849340E-03 1.68888128808E-03 3.68478448007E-04 1.77198356900E-03 4.64155082340E-04 8.01884611751E-04 5.69419902448E-04 9.23559213914E-04 8.46238279214E-04 1.52011242294E-04 6.94565349185E-04 1.04456437069E-04 1.30808691313E-03 4.09860296204E-04 1.20041520956E-03 9.96695889721E-04 9.59393072708E-05 1.24053443926E-03 2.79213270465E-04 3.85010907890E-04 5.75239182272E-05 7.89424571224E-04 1.60499452710E-03 4.44112460993E-04 1.12971547565E-03 3.14206917515E-04 1.73471406948E-04 2.55271537633E-03 5.93133496989E-05 1.52718979216E-04 1.16293136288E-03 1.43030718924E-04 8.67222467934E-04 4.30938391012E-04 1.37211177497E-04
../RRb/RRbjob_highstat/515/00/WpJ.WpJ_RRb.RRb.abs_yj1.s51500.tab.gz 3.79301726112E-04 1.14610865699E-03 1.43616001409E-03 2.91770162464E-03 4.70087161294E-04 2.09596708306E-03 5.17470534719E-04 4.77948882282E-04 2.52895980832E-04 2.42889310210E-03 2.40353122070E-03 1.32455238182E-03 4.01180261747E-04 1.27609585891E-03 1.52944214321E-03 4.80717136522E-04 6.48588973448E-04 1.38666316021E-04 2.29861061601E-03 2.20610601052E-03 6.66932472381E-04 2.00096378834E-03 2.32027655927E-03 1.98299820459E-03 2.55400366667E-03 7.48577507811E-04 2.53079600704E-04 1.62845749699E-03 2.16620802149E-03 2.24393074036E-03 2.56845430989E-03 4.54478258170E-04 2.17533141028E-03 5.85821801393E-04 2.71515548145E-04 7.36924886477E-04 6.96574979857E-04 1.43540451739E-03 6.22772311794E-04 9.84547450303E-05 2.45423451237E-03
../RRb/RRbjob_highstat/148/00/WpJ.WpJ_RRb.RRb.abs_yj1.s14800.tab.gz 6.84914923309E-04 1.00257018035E-03 7.46897653188E-04 5.03512306985E-04 8.49086475682E-05 2.16911796130E-05 6.63513504358E-05 2.62698525115E-04 9.33749358125E-04 9.30584260981E-04 5.32324922296E-04 3.36961506614E-04 1.40312213165E-03 1.86643402475E-03 1.08133069586E-03 1.99348318091E-03 5.39853184579E-04 4.99580323926E-04 1.08568181549E-03 9.90622189187E-04 7.92432522940E-04 2.79138110389E-04 3.34422085557E-03 4.11977284882E-04 8.55713642439E-04 3.12827254875E-04 1.63855290664E-03 7.89424571224E-04 7.08715261290E-04 8.94840576126E-04 1.24915748151E-03 9.98170621275E-05 7.90948768580E-04 4.39223849849E-04 2.94585697788E-04 3.18914805120E-03 5.92554184829E-04 4.47950561732E-04 7.29832568377E-04 2.85937537725E-03 4.11379442014E-04
../RRb/RRbjob_highstat/219/00/WpJ.WpJ_RRb.RRb.abs_yj1.s21900.tab.gz 5.85961757674E-04 1.03739251756E-03 7.16768488971E-04 1.15686585814E-03 1.67363923542E-03 1.91097680082E-03 2.80251037214E-03 3.80771877266E-04 1.59829663654E-03 1.42579962017E-04 6.09250693518E-04 7.74265032126E-04 8.25720434357E-04 1.12739938367E-03 1.21865425103E-03 1.35197653272E-03 3.26838938160E-03 1.34851495617E-03 1.01966387340E-03 1.08009363319E-03 6.75358014047E-05 1.16178902183E-03 2.21392674043E-04 7.55673075251E-04 1.79925911873E-03 6.36664969495E-05 8.57740343966E-04 7.89424571224E-04 1.00323752319E-03 1.70139565009E-03 7.99608124507E-04 2.54529136454E-03 6.20968340166E-04 8.83427870233E-05 2.14107015921E-04 4.71291944213E-04 4.62998718091E-04 3.10944598210E-04 7.34023410027E-04 1.38543181253E-03 2.53557110811E-04
../RRb/RRbjob_highstat/1419/00/WpJ.WpJ_RRb.RRb.abs_yj1.s141900.tab.gz 8.67445957188E-04 8.92091587362E-04 6.33770268417E-04 4.22017656437E-04 1.07949798843E-03 1.47620670391E-03 1.26595925934E-03 1.50017113662E-03 1.00030206558E-04 1.39227744081E-03 4.66074134628E-04 2.17855925864E-04 3.23704640358E-04 6.87535221261E-04 1.81995692847E-03 5.56410416456E-04 1.52739324423E-03 1.50123822060E-03 3.20290471747E-04 7.40063948436E-04 5.73998671148E-04 1.34914664345E-03 2.31781724352E-03 1.37133660164E-03 1.93517668554E-04 9.21035648792E-05 1.17651701617E-03 6.76485174227E-04 1.90250012571E-04 9.15467236154E-04 2.55729036540E-04 4.90434221575E-04 1.22639071041E-03 1.40248148231E-03 6.37072916826E-05 1.60083890480E-03 2.10156766977E-04 1.28881137281E-03 1.78151103977E-03 1.58887396477E-03 8.58397226863E-04
../RRb/RRbjob_highstat/440/00/WpJ.WpJ_RRb.RRb.abs_yj1.s44000.tab.gz 1.24473731029E-04 1.65793384602E-03 0.00000000000E+00 3.69909042900E-04 7.21537844184E-04 6.48251946280E-04 1.63526702933E-03 1.24761511335E-03 1.92278165881E-04 2.70729067698E-04 7.00170258221E-04 2.42295569494E-04 1.10800690261E-04 3.23372047310E-04 5.66464437465E-04 4.55708730416E-05 8.33416999107E-04 1.76888896669E-03 1.42536554378E-04 1.37725157984E-03 3.16733894410E-04 6.37370048536E-04 1.80960875946E-03 9.95665153687E-04 5.91824820502E-04 4.31301410615E-04 8.23181361147E-05 1.62845749699E-03 7.91388064153E-04 1.14635811601E-04 1.91938627420E-03 1.06206530526E-03 1.26186081376E-03 1.37615252455E-03 1.29434116152E-03 1.32614569513E-04 3.04785459020E-04 1.68210403941E-03 8.23652792048E-04 5.08258049961E-04 3.25455968104E-05
../RRb/RRbjob_highstat/1466/00/WpJ.WpJ_RRb.RRb.abs_yj1.s146600.tab.gz 6.88156290483E-04 3.49085032651E-04 2.61355744458E-03 3.78972931649E-04 3.00594540146E-04 1.72358459122E-04 7.85772636713E-04 2.02540642423E-03 4.36243997354E-04 3.76914132596E-04 8.89213839134E-04 1.96398443271E-03 1.65850954527E-03 1.11773158262E-03 1.71470549979E-04 4.48818383963E-04 4.96434406511E-04 1.76910018892E-04 5.45153448678E-04 3.10620708408E-04 9.42420410704E-04 7.28040354082E-05 3.82745824495E-04 1.80974121228E-03 1.48409260870E-04 7.08342093689E-05 9.64966554962E-04 8.80766810789E-04 1.30863127132E-03 1.01874268388E-03 4.05384787892E-03 4.20532975511E-04 7.49363348512E-04 5.15753604539E-04 1.37166037201E-03 9.26373191457E-04 1.62822085269E-04 1.28160410968E-03 1.27207873646E-03 4.29434219434E-04 8.26438915570E-04
../RRb/RRbjob_highstat/073/00/WpJ.WpJ_RRb.RRb.abs_yj1.s7300.tab.gz 1.26677308237E-03 1.08551232853E-03 3.36993987740E-04 4.93441830818E-04 3.02303829367E-04 1.42899373372E-04 1.24907888308E-03 6.24422953050E-04 0.00000000000E+00 0.00000000000E+00 1.01172807825E-03 1.34189924445E-04 5.73334003028E-04 7.55366056817E-04 1.73255791430E-03 1.51141955871E-04 7.54497022451E-04 1.05969448250E-03 5.46783699338E-04 8.21394536863E-04 5.68887260306E-05 1.74821672733E-04 9.63653182772E-04 3.96101168296E-04 7.66676636411E-04 2.01988346667E-04 8.14404628011E-04 1.48020948826E-03 2.79711647982E-04 1.41536398316E-03 1.02233160361E-04 6.75732427943E-05 1.10062560446E-03 2.09475239505E-04 1.84885586946E-03 1.06203304243E-03 5.70650373673E-04 1.65778114649E-03 8.87678914706E-04 1.84528481899E-03 3.08242830838E-04
../RRb/RRbjob_highstat/511/00/WpJ.WpJ_RRb.RRb.abs_yj1.s51100.tab.gz 8.47162790343E-04 4.45773008979E-04 9.27820471764E-04 1.75320057660E-03 1.05393190388E-03 2.72149724888E-04 2.23295887361E-03 4.50600010410E-04 7.08159744585E-05 0.00000000000E+00 4.89083270228E-04 8.07662369876E-05 5.43563585500E-04 1.64071926866E-03 3.80873066769E-04 1.99411965399E-04 1.38361078745E-03 8.49771410329E-04 6.67084714542E-05 3.69005183040E-03 1.93016878473E-03 4.05675183390E-03 1.78284019454E-03 5.77888007793E-04 7.21458270737E-05 5.53670323809E-04 1.08493850313E-03 1.48020948826E-03 2.13983506186E-03 5.30861064525E-04 1.64190114339E-03 8.68758321190E-04 6.12532000625E-04 7.35449986954E-04 3.86302245803E-04 1.55343359922E-03 9.20605703531E-04 1.60997508808E-03 2.49477759946E-04 8.63587379320E-04 6.18809249104E-04
../RRb/RRbjob_highstat/1331/00/WpJ.WpJ_RRb.RRb.abs_yj1.s133100.tab.gz 1.85232783479E-04 1.06574337836E-03 1.48571289933E-03 2.83392457176E-04 2.38904578740E-03 4.83620657602E-04 6.30110106988E-04 7.86243416959E-04 5.37255303990E-04 1.38221455384E-03 1.06872115207E-03 4.15870084548E-04 3.42562815697E-04 7.31640844769E-04 3.22239833463E-04 0.00000000000E+00 0.00000000000E+00 1.42787994199E-03 9.54162018928E-04 8.36539093064E-05 3.50907233927E-04 3.69159043786E-04 2.15844349256E-03 5.64910791884E-04 7.88940903531E-04 1.91325628308E-03 7.01004243803E-04 6.76485174227E-04 1.43433592339E-04 1.24144701826E-04 1.22726732296E-03 3.24843630520E-03 1.26473252307E-03 8.12097827241E-04 1.66431463958E-03 5.66884720957E-04 9.20605703531E-04 1.47003439035E-04 6.82269404145E-04 9.88588473691E-04 2.16989003762E-04
../RRb/RRbjob_highstat/144/00/WpJ.WpJ_RRb.RRb.abs_yj1.s14400.tab.gz 4.09324421089E-04 3.49085032651E-04 4.07533426335E-05 1.46083452244E-03 2.70417372665E-04 6.36402931379E-04 6.60805916177E-04 9.99903678192E-05 9.52709449580E-04 1.35448794053E-03 9.02871492537E-04 5.86801430567E-05 8.45043873038E-04 6.87535221261E-04 7.53715734911E-04 2.21987189947E-03 3.27663639152E-04 4.89448294090E-05 1.01613152072E-03 8.72424855650E-04 6.95621808081E-04 5.77034313545E-04 1.95070662442E-04 5.62447444633E-04 1.79492290794E-04 1.43782093330E-04 4.65460784821E-04 1.62845749699E-03 1.10334310406E-03 5.26503728423E-04 1.33841815667E-03 1.16617892986E-03 8.64278062824E-04 1.61597567707E-03 1.72911869330E-03 4.03404741388E-03 8.26933206373E-04 1.30591993722E-04 7.34023410027E-04 1.33420161406E-03 6.09309546400E-04
../RRb/RRbjob_highstat/557/00/WpJ.WpJ_RRb.RRb.abs_yj1.s55700.tab.gz 4.75889540535E-04 4.69561115388E-04 2.08151992262E-03 4.32346832360E-04 5.27548503919E-04 5.13704896051E-05 2.28952911823E-03 7.68122166939E-04 5.66981933256E-04 3.76914132596E-04 1.42561073935E-03 1.89479901067E-03 9.25080041262E-04 1.86643402475E-03 6.75331344425E-04 1.73934295862E-03 5.66245673440E-04 8.86109632738E-04 8.89794588586E-04 8.62472869078E-04 1.04694297805E-03 1.23856086816E-03 2.82407044410E-03 2.96634205315E-04 2.35995503279E-04 4.54362542042E-04 1.68507351380E-03 4.85742778277E-04 2.15352797300E-03 4.40735164371E-04 3.32735671099E-04 2.03312431044E-03 0.00000000000E+00 0.00000000000E+00 8.29472955984E-04 1.17951017096E-03 2.40161628676E-03 2.87712339110E-04 1.84666761971E-03 2.14480491691E-03 4.67022194888E-05
../RRb/RRbjob_highstat/628/00/WpJ.WpJ_RRb.RRb.abs_yj1.s62800.tab.gz 2.06447215865E-04 1.35878457080E-03 1.32690669525E-03 2.91770162464E-03 1.17401457129E-03 1.96369618824E-03 6.83134972785E-05 1.37655574245E-03 3.27028738221E-04 7.99471186028E-04 8.82612392792E-04 3.27238461222E-03 2.59080652321E-04 1.31473938866E-03 1.81749257879E-04 8.34387221922E-04 1.26101382365E-03 0.00000000000E+00 1.76145821399E-04 5.66012296480E-04 7.70369613372E-04 2.15817889354E-03 7.24722879935E-04 8.55793794677E-04 1.36498270144E-03 1.22518973827E-03 1.98179110142E-03 7.89424571224E-04 1.93402444912E-03 6.90876898339E-04 1.52565250409E-03 1.31142879903E-03 8.16166368360E-04 2.26045870896E-03 1.96735084272E-03 1.15684818764E-03 5.92554184829E-04 1.02146493437E-03 8.87678914706E-04 4.20832009134E-04 1.20377693352E-03
../RRb/RRbjob_highstat/482/00/WpJ.WpJ_RRb.RRb.abs_yj1.s48200.tab.gz 3.08736059509E-04 1.00257018035E-03 1.58142545579E-03 3.78972931649E-04 1.03112639327E-03 2.39381575432E-03 7.94739695043E-04 7.66476032516E-04 1.32539860623E-04 1.39227744081E-03 1.74751204550E-03 8.30915619718E-04 1.13752027068E-03 8.80144651903E-04 8.34112026734E-04 1.87765835779E-03 4.97553788165E-04 1.09740985106E-03 8.08342961619E-04 2.09136747707E-04 4.80191598769E-04 1.06605335815E-05 1.99673098160E-03 2.60955523755E-03 1.01326910549E-04 3.55292064289E-04 1.47605431723E-03 1.48020948826E-03 4.33476866379E-04 1.41973370518E-03 2.73538717014E-04 1.23857710511E-03 1.74103147206E-04 1.87810915435E-03 9.96360821547E-04 2.00337767295E-04 6.96574979857E-04 1.48636288080E-04 5.69734849833E-04 1.23251511885E-03 7.98446216563E-04
../RRb/RRbjob_highstat/553/00/WpJ.WpJ_RRb.RRb.abs_yj1.s55300.tab.gz 2.37352060267E-03 1.14610865699E-03 9.91448809502E-04 3.69909042900E-04 2.21811122304E-03 1.85492078875E-04 4.36618162261E-04 1.31399961817E-04 3.50617703278E-05 1.42579962017E-04 2.40353122070E-03 2.92574535026E-04 4.39974111331E-04 1.27609585891E-03 2.37236796363E-03 3.69155690425E-04 1.38361078745E-03 5.96871029951E-04 1.37226563944E-04 8.19856840986E-04 2.96077148295E-05 4.01060132087E-03 1.98744146744E-03 1.67697690776E-03 5.94454706506E-04 4.82388653498E-04 1.59542620538E-03 8.80766810789E-04 4.82314818636E-04 3.49227567020E-04 1.49954616238E-04 4.59333024331E-04 2.08680667572E-03 5.65509219344E-04 3.74622490370E-05 7.34512551757E-04 1.16293136288E-03 4.13494980100E-04 6.08028388519E-04 1.62162923372E-03 1.95503021267E-03
../RRb/RRbjob_highstat/186/00/WpJ.WpJ_RRb.RRb.abs_yj1.s18600.tab.gz 1.26677308237E-03 1.19145907339E-03 5.85535632523E-04 4.22017656437E-04 2.04898843225E-04 1.58139897189E-03 3.01248979500E-03 2.04330872554E-03 3.62410760915E-04 9.30584260981E-04 4.64155082340E-04 4.28256564709E-05 2.46243844601E-04 9.23559213914E-04 2.80977440975E-03 2.52469626458E-04 1.02030808673E-03 1.58255178529E-04 3.79587754461E-04 5.95919087275E-04 1.11730565498E-03 3.83978788937E-04 4.91969874721E-05 3.96101168296E-04 1.12878052310E-03 1.21549967000E-03 2.39327660886E-03 5.51209196507E-04 4.52208322058E-04 1.37448229917E-03 2.42242564620E-03 8.00443009808E-04 1.70706485438E-04 1.00908609993E-03 6.07783765686E-04 1.64241989829E-04 6.86496197410E-04 5.46404472532E-04 2.22472040669E-03 1.37261513554E-03 9.51262927975E-04
../RRb/RRbjob_highstat/1287/00/WpJ.WpJ_RRb.RRb.abs_yj1.s128700.tab.gz 6.88156290483E-04 1.03164401282E-03 3.46891939805E-04 1.15686585814E-03 1.06881620351E-03 2.96145564379E-04 5.65150825140E-04 9.34029463345E-04 5.41992559804E-05 2.42889310210E-03 1.54589939050E-03 1.14564585037E-03 2.53550371544E-04 1.11773158262E-03 6.19990723112E-04 1.09006430256E-04 4.96434406511E-04 3.09328666156E-04 3.22132457139E-04 6.50669070266E-05 3.71273177306E-04 4.53600142446E-04 4.06871599135E-04 1.62071509500E-04 6.34343351348E-04 1.06972500715E-03 1.07634755535E-03 7.89424571224E-04 3.78368737862E-03 2.26952253047E-03 4.92553922472E-04 6.61842444702E-04 2.37808739931E-04 1.12763579645E-03 7.22517235407E-04 6.55223081816E-04 8.20944322594E-04 1.08915890889E-03 6.93957482572E-04 8.63587379320E-04 5.51382253364E-04
