#nx=3 [5.00000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.50000000000E+02] [1.50000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,5.50000000000E+02] [5.50000000000E+02,6.00000000000E+02] [6.00000000000E+02,6.50000000000E+02] [6.50000000000E+02,7.00000000000E+02] [7.00000000000E+02,8.00000000000E+02] [8.00000000000E+02,9.00000000000E+02] [9.00000000000E+02,1.00000000000E+03] [1.00000000000E+03,1.10000000000E+03] [1.10000000000E+03,1.20000000000E+03] [1.20000000000E+03,1.40000000000E+03] [1.40000000000E+03,1.60000000000E+03] [1.60000000000E+03,2.50000000000E+03] 
../RRb/RRbjob_highstat/581/00/WpJ.WpJ_RRb.RRb.ht_full.s58100.tab.gz 1.66024743318E-04 1.22019667197E-04 7.69653712624E-04 1.04118137017E-03 1.42238679270E-03 7.21791188199E-04 1.36529903298E-03 8.29282409590E-04 2.18340446016E-03 7.80910337292E-04 1.63444811367E-03 1.87344023074E-03 9.20105673049E-04 9.06382323115E-04 1.35335328138E-03 1.09615528230E-03 8.43818125754E-04 1.00837580394E-03 1.08151677996E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/652/00/WpJ.WpJ_RRb.RRb.ht_full.s65200.tab.gz 8.43056744272E-04 1.23678558488E-04 6.57413243794E-04 0.00000000000E+00 1.27903062848E-03 9.46209659037E-04 2.57969613150E-04 1.01043963083E-03 6.31116093720E-04 9.29616855700E-04 7.14653992303E-04 5.17750918632E-04 8.99831775132E-04 7.54006275676E-04 3.83965636306E-04 1.14352485913E-03 1.05200910875E-03 1.13626863194E-03 1.03402250483E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/285/00/WpJ.WpJ_RRb.RRb.ht_full.s28500.tab.gz 8.64140200064E-04 1.65870182722E-03 8.81524142593E-04 6.07442639102E-04 6.39298574532E-04 1.00387222803E-04 1.35067384875E-03 2.47206950008E-03 1.31178717246E-03 9.29616855700E-04 5.15142775866E-04 1.33495763104E-03 9.20105673049E-04 9.06382323115E-04 3.88950101881E-04 1.14352485913E-03 6.54494484762E-04 1.13626863194E-03 1.21515194799E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/356/00/WpJ.WpJ_RRb.RRb.ht_full.s35600.tab.gz 6.32224239207E-04 6.10968821435E-04 0.00000000000E+00 3.33217593661E-04 2.78112132551E-04 5.02925311120E-04 3.49010366551E-05 2.59052689833E-04 2.53368325806E-04 0.00000000000E+00 3.17423989034E-04 2.90812640023E-04 9.73888846735E-04 7.06050562852E-04 1.28826729148E-03 1.14352485913E-03 8.54608128841E-04 1.09091871325E-03 1.21515194799E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/769/00/WpJ.WpJ_RRb.RRb.ht_full.s76900.tab.gz 4.25568393160E-04 2.66367413196E-03 2.00463390138E-03 3.39369275318E-03 6.06093880191E-04 1.65205927848E-03 7.79368161579E-04 5.86598914345E-04 8.79202629487E-04 6.99258531299E-04 1.53904716586E-03 1.53433939528E-03 1.47339232025E-03 1.00126599468E-03 1.13841912032E-03 6.69524662690E-04 6.52458138939E-04 7.54957440237E-04 1.21515194799E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/281/00/WpJ.WpJ_RRb.RRb.ht_full.s28100.tab.gz 2.64567425276E-04 5.03669686231E-04 7.82017021197E-04 5.69541553187E-04 1.91026397261E-03 2.07430159154E-03 1.69207966396E-04 1.21759638259E-03 9.46573227232E-04 1.25755951361E-03 1.11587022490E-03 9.26537524344E-04 9.09537378990E-04 7.44928158836E-04 1.69936842040E-03 1.07002179500E-03 1.97433354317E-03 1.00837580394E-03 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/694/00/WpJ.WpJ_RRb.RRb.ht_full.s69400.tab.gz 2.73964979676E-04 6.24058609471E-04 1.50450016864E-03 8.04364332436E-04 6.44338252757E-04 4.65727278237E-04 8.42591857833E-04 4.38826193401E-04 5.11105733205E-04 1.25755951361E-03 1.04906409126E-03 3.07695235385E-04 6.57765996621E-04 7.84797848021E-04 1.24579509613E-03 1.07002179500E-03 8.43818125754E-04 1.13626863194E-03 1.21515194799E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/398/00/WpJ.WpJ_RRb.RRb.ht_full.s39800.tab.gz 5.49161501723E-04 1.48712983996E-03 1.24723732658E-03 7.33030621422E-04 9.73734114302E-04 4.13397715704E-04 3.02637137523E-04 7.28748211818E-04 9.90683280064E-04 1.25755951361E-03 5.24373168569E-04 3.53445541914E-04 9.73888846735E-04 4.42143302480E-04 1.37726721232E-03 6.69524662690E-04 4.50359374682E-04 1.27968710462E-03 1.03402250483E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1388/00/WpJ.WpJ_RRb.RRb.ht_full.s138800.tab.gz 3.43216872686E-03 4.09539063526E-04 6.20797147490E-04 7.40732566831E-04 3.94195559313E-04 8.11041924430E-04 8.36587955959E-04 2.33286068813E-03 2.26658678265E-03 9.84046925729E-04 3.65009945352E-04 6.42905021212E-04 6.57765996621E-04 7.12841470863E-04 1.39794781811E-03 1.09615528230E-03 1.44447017411E-03 6.57655630678E-04 6.68404463662E-04 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/602/00/WpJ.WpJ_RRb.RRb.ht_full.s60200.tab.gz 3.23435260258E-04 9.57127939204E-05 2.09587046798E-03 1.92841102597E-03 1.80059652248E-03 1.04075210637E-03 2.35554141127E-03 5.14972638102E-04 5.91499574978E-04 8.00976019025E-04 1.78040824865E-03 1.65723444111E-03 9.09537378990E-04 6.96341993150E-04 5.44690671904E-04 1.09615528230E-03 1.26042258820E-03 9.40626961559E-04 6.68404463662E-04 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/690/00/WpJ.WpJ_RRb.RRb.ht_full.s69000.tab.gz 1.73407068671E-04 4.69575106965E-04 9.28508791243E-04 9.09788098116E-04 7.84656447709E-04 3.34624908281E-04 9.30668256818E-05 1.45517407523E-03 1.71113896020E-03 1.64858986091E-03 1.61694148216E-03 1.04821412992E-03 1.47339232025E-03 1.73864525278E-03 6.22873353152E-04 6.69524662690E-04 7.20035939928E-04 9.40626961559E-04 1.03402250483E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/306/00/WpJ.WpJ_RRb.RRb.ht_full.s30600.tab.gz 3.06484792395E-04 1.18443524274E-03 1.87595655778E-03 1.49388967358E-03 2.46756920065E-03 2.08026205657E-03 1.27663547263E-03 1.38906441696E-03 9.47836054662E-04 7.80910337292E-04 8.59264024905E-04 7.94125330383E-04 8.99831775132E-04 1.70065780434E-03 5.47467269011E-04 1.07002179500E-03 1.50943114059E-03 1.12107694737E-03 1.03402250483E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/719/00/WpJ.WpJ_RRb.RRb.ht_full.s71900.tab.gz 1.79716044678E-03 1.31390322400E-03 1.13084394747E-03 3.13348805031E-05 5.06981924641E-04 2.19497077235E-04 2.93408356304E-04 2.01973564746E-03 1.28308542102E-03 7.80910337292E-04 1.24447691952E-03 3.58232130862E-04 1.52164160138E-03 5.95253234218E-04 1.57831215688E-03 1.07002179500E-03 1.42920067278E-03 1.09091871325E-03 6.68404463662E-04 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1213/00/WpJ.WpJ_RRb.RRb.ht_full.s121300.tab.gz 2.44261931484E-03 1.42241766877E-04 7.44413911734E-04 1.12345224627E-03 5.36571314392E-04 1.42216848200E-03 6.99093607850E-04 1.57883405022E-03 3.74999530551E-04 1.64858986091E-03 5.24238082391E-04 1.39378622785E-03 5.89780249783E-04 6.89581525261E-04 9.12073218099E-04 6.69524662690E-04 6.26685105041E-04 6.57655630678E-04 6.68404463662E-04 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1027/00/WpJ.WpJ_RRb.RRb.ht_full.s102700.tab.gz 8.64808268565E-05 8.30630348585E-04 6.89391627060E-04 6.22824673727E-04 1.41460928416E-03 1.24136464335E-03 2.11181784936E-04 1.13917049119E-03 1.09279221368E-03 8.00976019025E-04 8.61618745744E-04 1.38806552882E-03 5.89780249783E-04 6.89581525261E-04 2.41562908072E-04 1.14352485913E-03 9.14140544472E-04 1.09091871325E-03 1.08151677996E-03 8.93235296470E-04 0.00000000000E+00
../RRb/RRbjob_highstat/231/00/WpJ.WpJ_RRb.RRb.ht_full.s23100.tab.gz 1.08608956210E-03 1.62894474950E-03 5.95834892551E-04 1.11884938304E-03 3.02737777309E-04 8.59792115440E-04 2.65615656138E-03 2.38935780512E-04 6.31116093720E-04 9.84046925729E-04 1.62826272053E-03 9.26537524344E-04 5.89780249783E-04 8.38204624324E-04 2.41562908072E-04 1.09615528230E-03 8.54608128841E-04 1.12107694737E-03 1.08151677996E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/302/00/WpJ.WpJ_RRb.RRb.ht_full.s30200.tab.gz 1.97808561828E-04 9.79846940092E-04 8.15667728042E-04 1.07389101344E-03 6.70069253393E-04 7.10175798447E-04 2.76820558690E-04 1.58963339607E-03 9.46494039207E-04 8.97601234387E-04 8.44077065408E-04 7.55075529693E-04 9.20105673049E-04 1.01798451137E-03 9.99293485742E-04 1.09615528230E-03 8.54608128841E-04 1.27968710462E-03 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/715/00/WpJ.WpJ_RRb.RRb.ht_full.s71500.tab.gz 1.58538893753E-03 9.92589355145E-04 1.10789310830E-03 6.95744092578E-04 1.82421632055E-03 3.86139565928E-04 1.80367868765E-03 2.00536636355E-04 1.26873147561E-03 8.97601234387E-04 1.59993079626E-03 1.58313122687E-03 1.52164160138E-03 1.78497644469E-03 2.07583826051E-03 1.14352485913E-03 8.54608128841E-04 9.40626961559E-04 1.08151677996E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/348/00/WpJ.WpJ_RRb.RRb.ht_full.s34800.tab.gz 1.04683432783E-03 1.09215582149E-03 1.30020030256E-03 2.28949434895E-04 1.05256973845E-03 8.43335673658E-04 1.42429017166E-03 3.26336082182E-04 8.37259254888E-04 6.99258531299E-04 1.53015184422E-03 6.11437646098E-04 8.99831775132E-04 8.64766603554E-04 5.51328308166E-04 6.69524662690E-04 6.54494484762E-04 9.40626961559E-04 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/419/00/WpJ.WpJ_RRb.RRb.ht_full.s41900.tab.gz 1.69655476233E-03 9.95683252745E-04 9.68716683777E-04 1.66768202311E-03 9.65683293232E-04 2.74096068209E-05 6.14503694137E-04 1.07558861952E-03 2.50782710948E-04 9.29616855700E-04 1.05945149395E-03 4.63901080418E-04 1.47339232025E-03 1.38333782449E-03 3.88950101881E-04 1.07002179500E-03 1.05200910875E-03 6.57655630678E-04 1.03402250483E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/640/00/WpJ.WpJ_RRb.RRb.ht_full.s64000.tab.gz 2.37541027989E-03 4.31875970849E-04 5.15614782701E-04 1.62128524538E-03 8.65121173395E-04 5.56715840202E-04 5.93250462623E-04 2.01731778662E-03 1.31178717246E-03 6.99258531299E-04 1.54747743397E-03 9.20960936490E-04 9.09537378990E-04 1.18863935035E-03 8.03179083390E-04 1.07002179500E-03 9.14140544472E-04 1.27968710462E-03 6.68404463662E-04 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/273/00/WpJ.WpJ_RRb.RRb.ht_full.s27300.tab.gz 8.92783993094E-04 1.85613848194E-04 7.84798468597E-04 9.64181085979E-04 9.45745133890E-04 7.46006889348E-04 9.13640639128E-04 1.50511459556E-03 1.84564218318E-03 6.99258531299E-04 1.04092094602E-03 6.77368365983E-04 6.57765996621E-04 8.26989497925E-04 1.21393240847E-03 6.69524662690E-04 6.26685105041E-04 1.00837580394E-03 6.68404463662E-04 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/344/00/WpJ.WpJ_RRb.RRb.ht_full.s34400.tab.gz 1.27928349806E-03 6.96569515273E-04 8.93925819011E-04 1.60665537951E-03 2.44810444822E-04 3.54142033732E-04 2.22700491707E-04 1.88264007700E-04 4.34624662109E-04 8.97601234387E-04 8.09860828559E-04 1.67645096760E-03 9.73888846735E-04 1.04188547045E-03 6.98427228904E-04 1.09615528230E-03 1.42920067278E-03 9.40626961559E-04 1.03402250483E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/1494/00/WpJ.WpJ_RRb.RRb.ht_full.s149400.tab.gz 6.91507519545E-04 9.10173019966E-04 6.83888323953E-04 1.56760024851E-03 1.40995178266E-03 1.60955080011E-03 3.12641498497E-04 2.60982416223E-04 4.61438102778E-04 9.29616855700E-04 8.59540323656E-04 9.37400656440E-04 6.57765996621E-04 1.24187630587E-03 1.70471933473E-03 1.09615528230E-03 1.50943114059E-03 7.54957440237E-04 1.03402250483E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/757/00/WpJ.WpJ_RRb.RRb.ht_full.s75700.tab.gz 2.64493925463E-03 1.51260993268E-04 2.37134118635E-03 8.54638362207E-04 1.55212292095E-03 4.57483105358E-04 1.27551607334E-03 9.64095187883E-04 9.65333202223E-04 9.84046925729E-04 8.34868803730E-04 9.20473068815E-04 9.09537378990E-04 1.90420250017E-03 1.30772356668E-03 6.69524662690E-04 7.20035939928E-04 1.09091871325E-03 6.68404463662E-04 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/1407/00/WpJ.WpJ_RRb.RRb.ht_full.s140700.tab.gz 5.69519847516E-04 1.60078959278E-04 5.52070305754E-04 1.37328185869E-03 3.05743082044E-04 1.06439294811E-03 8.17134000017E-04 1.51367113802E-03 6.14275483939E-04 8.00976019025E-04 8.00806956582E-04 1.20842370646E-03 1.47339232025E-03 1.04959616213E-03 4.64281472837E-04 1.07002179500E-03 1.26042258820E-03 1.13626863194E-03 6.68404463662E-04 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/682/00/WpJ.WpJ_RRb.RRb.ht_full.s68200.tab.gz 3.61368664300E-04 8.84386670322E-04 5.65958340673E-04 1.30873509826E-03 1.37832279528E-03 1.05503561082E-03 1.70799048642E-04 1.11872319054E-03 1.13695066178E-03 1.64858986091E-03 1.52140583773E-03 9.98280298274E-04 9.73888846735E-04 1.90856665478E-03 4.62752193210E-04 1.07002179500E-03 1.44447017411E-03 1.12107694737E-03 1.03402250483E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1454/00/WpJ.WpJ_RRb.RRb.ht_full.s145400.tab.gz 2.58767535583E-05 1.80444113162E-03 2.92504775398E-04 3.15891602353E-04 7.36749716813E-04 6.05351079700E-04 1.40114844806E-03 1.10515192482E-03 4.40865425856E-04 7.80910337292E-04 5.89446333511E-04 1.89527905842E-03 1.52164160138E-03 8.91235082870E-04 1.89393571610E-03 6.69524662690E-04 4.50359374682E-04 7.54957440237E-04 1.21515194799E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/753/00/WpJ.WpJ_RRb.RRb.ht_full.s75300.tab.gz 1.17053423750E-03 9.42631500287E-04 8.22096770106E-04 5.47508024114E-04 3.32060233071E-04 1.18695064114E-04 1.06410879799E-03 4.64871809745E-04 9.65333202223E-04 9.84046925729E-04 1.54747743397E-03 9.37400656440E-04 1.47339232025E-03 1.18863935035E-03 6.98427228904E-04 6.69524662690E-04 6.26685105041E-04 6.57655630678E-04 1.03402250483E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/386/00/WpJ.WpJ_RRb.RRb.ht_full.s38600.tab.gz 6.13025565167E-05 2.17950842372E-04 3.02378023989E-04 1.83894141486E-03 1.45743868006E-04 6.83955027119E-04 3.87565432192E-04 1.08713084709E-03 9.46494039207E-04 8.00976019025E-04 1.62826272053E-03 5.81491151315E-04 5.89780249783E-04 4.03306669405E-04 1.06203865522E-03 1.14352485913E-03 6.33388110366E-04 1.13626863194E-03 1.21515194799E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/1133/00/WpJ.WpJ_RRb.RRb.ht_full.s113300.tab.gz 1.43995727811E-03 6.96569515273E-04 1.10789310830E-03 2.28949434895E-04 1.39519956373E-03 6.75817360609E-04 1.03792761390E-03 1.16793308245E-03 1.84564218318E-03 9.29616855700E-04 1.53015184422E-03 4.63901080418E-04 1.47339232025E-03 7.54006275676E-04 1.21393240847E-03 6.69524662690E-04 9.14140544472E-04 9.40626961559E-04 6.68404463662E-04 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1180/00/WpJ.WpJ_RRb.RRb.ht_full.s118000.tab.gz 9.80299096609E-04 5.25745258857E-04 3.79445587042E-04 1.33380595842E-03 1.64354065747E-03 3.61883485958E-03 1.33287058394E-03 1.25272306252E-04 1.41461334386E-03 9.84046925729E-04 6.38629863939E-04 1.27199061925E-03 9.20105673049E-04 1.59191523168E-03 7.61671269184E-04 1.09615528230E-03 8.01904618553E-04 1.00837580394E-03 1.21515194799E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/499/00/WpJ.WpJ_RRb.RRb.ht_full.s49900.tab.gz 3.66512464422E-04 1.65870182722E-03 1.40303495380E-03 1.83894141486E-03 1.27903062848E-03 1.63618501213E-03 1.34837979294E-03 8.65911608506E-04 9.46573227232E-04 8.97601234387E-04 1.63444811367E-03 2.90812640023E-04 8.99831775132E-04 9.06382323115E-04 1.69936842040E-03 1.09615528230E-03 1.97433354317E-03 1.27968710462E-03 1.21515194799E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/703/00/WpJ.WpJ_RRb.RRb.ht_full.s70300.tab.gz 2.33191626213E-03 1.02339821853E-03 1.94227278019E-03 4.08975183400E-04 1.25785564663E-03 8.20356221556E-04 4.14863367388E-04 3.27178060275E-04 9.46494039207E-04 1.25755951361E-03 3.17423989034E-04 1.53433939528E-03 1.52164160138E-03 1.78497644469E-03 5.51328308166E-04 1.14352485913E-03 8.01904618553E-04 1.27968710462E-03 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/336/00/WpJ.WpJ_RRb.RRb.ht_full.s33600.tab.gz 2.19508302471E-05 1.22019667197E-04 6.05819164841E-04 1.04118410201E-03 2.28368218240E-03 9.74372240194E-04 1.76886677741E-03 1.40422459232E-04 5.70620258535E-04 9.29616855700E-04 5.15142775866E-04 9.26537524344E-04 9.73888846735E-04 4.17380568553E-04 9.10994102514E-04 1.14352485913E-03 8.01904618553E-04 1.00837580394E-03 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/407/00/WpJ.WpJ_RRb.RRb.ht_full.s40700.tab.gz 1.53232820876E-03 2.87826616831E-03 2.92504775398E-04 3.15891602353E-04 1.59167088037E-03 2.64079294846E-04 7.83507400883E-04 1.65690784478E-03 9.46494039207E-04 9.29616855700E-04 5.89446333511E-04 1.67673052874E-03 9.20105673049E-04 1.04959616213E-03 8.47622984821E-04 1.09615528230E-03 6.33388110366E-04 7.54957440237E-04 1.08151677996E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/261/00/WpJ.WpJ_RRb.RRb.ht_full.s26100.tab.gz 5.53416793069E-04 1.70417630123E-04 5.65958340673E-04 1.30873509826E-03 2.44201799824E-04 6.28648557360E-04 5.36460442740E-04 2.71686894429E-03 4.34624662109E-04 8.97601234387E-04 1.52140583773E-03 1.87344023074E-03 9.20105673049E-04 1.90420250017E-03 9.10994102514E-04 6.69524662690E-04 1.97433354317E-03 1.12107694737E-03 1.21515194799E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/332/00/WpJ.WpJ_RRb.RRb.ht_full.s33200.tab.gz 5.51099762916E-05 2.49090935860E-04 5.52070305754E-04 1.37328185869E-03 2.53677547522E-03 2.03051226273E-03 1.35481924527E-03 5.28985387886E-04 1.17657652458E-03 9.29616855700E-04 8.00806956582E-04 1.89527905842E-03 1.52164160138E-03 1.24187630587E-03 1.02465724977E-03 1.07002179500E-03 8.43818125754E-04 1.13626863194E-03 1.21515194799E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/036/00/WpJ.WpJ_RRb.RRb.ht_full.s3600.tab.gz 2.13733114695E-03 1.92835791225E-03 2.37134118635E-03 8.54638362207E-04 8.02892492459E-04 1.69006562795E-04 3.62082865338E-05 4.68557559873E-04 2.18340446016E-03 8.00976019025E-04 8.34868803730E-04 9.98280298274E-04 9.73888846735E-04 1.04188547045E-03 1.35335328138E-03 1.07002179500E-03 4.50359374682E-04 1.09091871325E-03 1.08151677996E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1374/00/WpJ.WpJ_RRb.RRb.ht_full.s137400.tab.gz 3.47567234517E-03 1.31390322400E-03 6.83888323953E-04 0.00000000000E+00 1.51127990949E-03 9.13826399412E-04 8.43173380582E-04 1.30561470797E-03 4.40865425856E-04 1.64858986091E-03 0.00000000000E+00 1.20842370646E-03 1.47339232025E-03 8.26989497925E-04 1.89393571610E-03 6.69524662690E-04 1.44447017411E-03 7.54957440237E-04 1.21515194799E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/745/00/WpJ.WpJ_RRb.RRb.ht_full.s74500.tab.gz 4.72159128401E-04 1.51260993268E-04 8.93925819011E-04 1.56760024851E-03 8.11973262768E-04 1.42864340965E-03 7.42761955689E-04 2.24049101865E-04 1.13695066178E-03 7.80910337292E-04 8.59540323656E-04 9.20473068815E-04 9.09537378990E-04 1.18863935035E-03 4.62752193210E-04 1.09615528230E-03 1.26042258820E-03 9.40626961559E-04 1.03402250483E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/449/00/WpJ.WpJ_RRb.RRb.ht_full.s44900.tab.gz 1.56255493373E-03 6.10968821435E-04 7.84798468597E-04 1.60665537951E-03 2.31321668893E-03 8.89304561086E-04 3.97474398469E-04 2.24440773715E-03 6.14275483939E-04 7.80910337292E-04 8.09860828559E-04 9.37400656440E-04 6.57765996621E-04 1.38333782449E-03 4.64281472837E-04 1.09615528230E-03 7.20035939928E-04 1.00837580394E-03 6.68404463662E-04 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/1469/00/WpJ.WpJ_RRb.RRb.ht_full.s146900.tab.gz 1.15529087150E-04 1.23678558488E-04 5.15614782701E-04 9.64181085979E-04 4.82446516369E-04 4.34920747300E-04 1.43594884936E-03 3.86835303835E-04 9.65333202223E-04 1.64858986091E-03 1.04092094602E-03 1.67645096760E-03 9.73888846735E-04 8.64766603554E-04 1.30772356668E-03 6.69524662690E-04 1.50943114059E-03 1.27968710462E-03 6.68404463662E-04 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/670/00/WpJ.WpJ_RRb.RRb.ht_full.s67000.tab.gz 4.73743654862E-04 1.60078959278E-04 9.68716683777E-04 1.62128524538E-03 2.25637149168E-03 1.65291682598E-03 1.17552248631E-03 1.63589854183E-03 4.61438102778E-04 8.00976019025E-04 1.54747743397E-03 6.77368365983E-04 6.57765996621E-04 1.78497644469E-03 1.70471933473E-03 1.07002179500E-03 1.42920067278E-03 6.57655630678E-04 1.03402250483E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/1334/00/WpJ.WpJ_RRb.RRb.ht_full.s133400.tab.gz 1.69063308524E-03 9.10173019966E-04 1.30020030256E-03 1.66768202311E-03 1.21798714107E-03 1.19349302862E-04 1.23340566734E-03 2.36382201263E-03 4.34624662109E-04 9.84046925729E-04 1.05945149395E-03 9.20960936490E-04 9.09537378990E-04 8.38204624324E-04 6.98427228904E-04 1.07002179500E-03 6.26685105041E-04 9.40626961559E-04 1.03402250483E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/741/00/WpJ.WpJ_RRb.RRb.ht_full.s74100.tab.gz 6.90984423320E-04 1.85613848194E-04 5.95834892551E-04 6.95744092578E-04 1.49501931343E-03 1.31458770548E-03 1.29193277183E-03 7.05616152152E-04 1.31178717246E-03 8.97601234387E-04 5.89446333511E-04 6.11437646098E-04 8.99831775132E-04 5.97148669908E-04 8.03179083390E-04 1.14352485913E-03 1.05200910875E-03 1.12107694737E-03 6.68404463662E-04 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/374/00/WpJ.WpJ_RRb.RRb.ht_full.s37400.tab.gz 9.87706426585E-04 5.03669686231E-04 4.00158296567E-04 6.07442639102E-04 9.43250049732E-04 6.74147804220E-04 1.08517979971E-04 1.56155170608E-03 9.46573227232E-04 9.84046925729E-04 1.62826272053E-03 2.29485985496E-04 1.47339232025E-03 7.00591874548E-04 1.24579509613E-03 1.14352485913E-03 6.52458138939E-04 1.13626863194E-03 1.21515194799E-03 1.14960253993E-03 9.97008973081E-04
../RRb/RRbjob_highstat/445/00/WpJ.WpJ_RRb.RRb.ht_full.s44500.tab.gz 2.34632763434E-05 4.31875970849E-04 6.57413243794E-04 1.11884938304E-03 1.31334920119E-03 1.20815489973E-03 3.40836084381E-04 2.92492471951E-04 2.50782710948E-04 6.99258531299E-04 1.59993079626E-03 1.58313122687E-03 1.52164160138E-03 6.89581525261E-04 4.25571851661E-04 1.14352485913E-03 6.54494484762E-04 1.09091871325E-03 1.03402250483E-03 8.93235296470E-04 9.97008973081E-04
../RRb/RRbjob_highstat/078/00/WpJ.WpJ_RRb.RRb.ht_full.s7800.tab.gz 1.15474699231E-03 9.95683252745E-04 6.89391627060E-04 6.22824673727E-04 2.04489540393E-03 8.81225975935E-04 1.07396053172E-03 6.28613397380E-04 8.37259254888E-04 6.99258531299E-04 7.14653992303E-04 2.29485985496E-04 9.20105673049E-04 5.95253234218E-04 3.88950101881E-04 1.09615528230E-03 8.54608128841E-04 6.57655630678E-04 1.08151677996E-03 1.05688497392E-03 9.97008973081E-04
../RRb/RRbjob_highstat/370/00/WpJ.WpJ_RRb.RRb.ht_full.s37000.tab.gz 1.57387839687E-03 1.09215582149E-03 7.44413911734E-04 1.12345224627E-03 0.00000000000E+00 2.68400998448E-03 1.51080670117E-03 1.84877334939E-03 0.00000000000E+00 6.99258531299E-04 8.61618745744E-04 7.55075529693E-04 5.89780249783E-04 1.70065780434E-03 2.07583826051E-03 1.14352485913E-03 1.05200910875E-03 6.57655630678E-04 1.21515194799E-03 8.94891176140E-04 9.97008973081E-04
../RRb/RRbjob_highstat/487/00/WpJ.WpJ_RRb.RRb.ht_full.s48700.tab.gz 1.60424588400E-03 1.62894474950E-03 1.13084394747E-03 3.13348805031E-05 5.82589993254E-04 1.06190938554E-03 1.21503374594E-03 1.30571715546E-03 1.39843958255E-03 6.99258531299E-04 5.24238082391E-04 5.17750918632E-04 5.89780249783E-04 1.73864525278E-03 9.99293485742E-04 6.69524662690E-04 9.14140544472E-04 1.09091871325E-03 1.08151677996E-03 8.93235296470E-04 9.97008973081E-04
